flight_id,timestamp,corridor_id,drone_type,operator_name,airspace_class,cargo_type,season,weather_condition,flight_status,altitude_m,ground_speed_kmh,flight_distance_km,payload_kg,battery_start_pct,battery_end_pct,wind_speed_kmh,temperature_c,visibility_km,corridor_latitude,corridor_longitude,compliant_flight,risk_level
FLT-006180,2023-05-02 07:15:00,COR-031,Multirotor,Amazon Prime Air,Class C,Industrial Parts,Winter,Clear,Completed,201.2,36.1,21.03,1.5,100,59,16.2,10.5,20,32.014,-105.8334,1,Low
FLT-006181,2021-10-26 09:18:00,COR-043,Single-Rotor,Flytrex,Class B,Industrial Parts,Summer,Clear,Diverted,65.5,60.1,8.74,2.5,74,56,2.9,11.3,10,38.0569,-79.0192,1,Critical
FLT-006182,2023-02-06 07:22:00,COR-005,Fixed-Wing,Skydio,Class D,Emergency Response,Summer,Clear,Completed,324.9,69.7,17.96,2.0,70,58,3.2,9.2,15,29.6226,-116.7286,1,Low
FLT-006183,2023-08-11 18:56:00,COR-048,Hybrid VTOL,Joby Aviation,Class G,Mail,Autumn,Clear,Completed,94.7,43.4,18.38,1.5,99,58,23.0,21.4,8,27.5593,-120.1389,1,High
FLT-006184,2024-08-31 19:04:00,COR-001,Hybrid VTOL,Manna Drone Delivery,Class G,Food Delivery,Autumn,Overcast,Completed,72.4,47.4,7.27,2.0,76,22,3.0,14.8,2,46.3426,-111.7842,1,Medium
FLT-006185,2024-05-10 15:22:00,COR-015,Multirotor,DroneUp,Class G,Surveillance,Summer,Clear,Aborted,260.5,46.0,38.16,0.0,70,59,7.1,4.6,8,25.4836,-107.9817,1,High
FLT-006186,2023-11-16 21:02:00,COR-029,Single-Rotor,Joby Aviation,Class G,Emergency Response,Spring,Clear,Completed,177.5,37.3,75.42,1.0,79,42,14.3,19.5,5,42.6593,-116.4666,1,Low
FLT-006187,2023-09-09 08:22:00,COR-025,Hybrid VTOL,Zipline,Class E,Surveillance,Winter,Partly Cloudy,Diverted,52.1,45.9,6.8,2.5,95,81,8.9,10.4,3,42.3368,-118.7812,1,Low
FLT-006188,2022-11-10 12:19:00,COR-038,Hybrid VTOL,Manna Drone Delivery,Class D,Industrial Parts,Autumn,Clear,Completed,161.6,61.0,29.08,2.5,100,77,29.6,16.2,10,31.5387,-84.9752,1,High
FLT-006189,2023-11-04 11:00:00,COR-045,Multirotor,Flytrex,Class E,Mail,Spring,Clear,Completed,315.6,38.2,12.51,3.0,72,18,8.6,14.9,20,27.9838,-113.9504,1,Medium
FLT-006190,2021-07-27 10:47:00,COR-031,Multirotor,Zipline,Class D,Medical Supplies,Winter,Clear,Completed,257.6,62.2,11.21,2.0,96,77,2.8,9.4,20,28.2038,-77.2178,1,Medium
FLT-006191,2024-12-27 14:03:00,COR-025,Hybrid VTOL,Matternet,Class E,Food Delivery,Summer,Partly Cloudy,Delayed,164.2,50.9,8.8,3.0,86,33,21.4,30.7,8,40.3435,-103.968,1,Medium
FLT-006192,2021-02-20 12:40:00,COR-004,Fixed-Wing,Joby Aviation,Class E,Surveillance,Autumn,Clear,Completed,101.0,46.4,6.22,1.5,94,53,18.1,14.0,20,39.1417,-89.1403,1,Medium
FLT-006193,2023-12-04 17:01:00,COR-010,Multirotor,Wing (Alphabet),Class C,Surveillance,Summer,Overcast,Completed,263.8,72.5,45.35,1.5,97,50,2.7,10.8,20,42.2204,-110.9553,1,Critical
FLT-006194,2023-07-08 18:21:00,COR-023,Multirotor,Flytrex,Class G,Medical Supplies,Winter,Clear,Completed,358.4,52.2,24.3,0.5,92,55,17.7,25.1,3,45.6246,-110.2242,1,High
FLT-006195,2024-06-09 20:22:00,COR-039,Single-Rotor,UPS Flight Forward,Class E,Industrial Parts,Winter,Clear,Completed,269.1,55.6,10.46,2.5,79,69,4.7,14.2,5,40.2224,-93.8392,1,Critical
FLT-006196,2024-06-27 16:18:00,COR-038,Multirotor,DroneUp,Class D,Industrial Parts,Autumn,Fog,Delayed,330.8,91.0,25.07,2.0,78,66,10.0,14.3,8,28.4287,-94.5285,1,Critical
FLT-006197,2023-01-24 07:51:00,COR-001,Multirotor,Matternet,Class E,Retail Package,Autumn,Clear,Diverted,223.0,46.6,22.82,1.5,78,30,42.4,32.2,5,30.3557,-84.3323,1,Low
FLT-006198,2023-11-25 09:56:00,COR-025,Multirotor,Flytrex,Class D,Medical Supplies,Spring,Light Rain,Completed,295.6,96.3,5.6,0.5,80,46,0.5,34.0,3,43.5283,-84.8671,1,Medium
FLT-006199,2023-06-17 21:27:00,COR-015,Hybrid VTOL,Matternet,Class G,Food Delivery,Autumn,Light Rain,Delayed,361.6,58.0,3.49,0.5,82,43,2.2,15.3,8,29.6047,-89.1363,1,High
FLT-006200,2023-11-19 07:42:00,COR-004,Fixed-Wing,Matternet,Class C,Emergency Response,Spring,Overcast,Completed,316.1,42.3,32.57,0.5,96,51,11.2,11.3,10,26.5955,-99.9926,1,Critical
FLT-006201,2024-01-28 08:09:00,COR-001,Multirotor,DroneUp,Class B,Retail Package,Summer,Clear,Completed,366.6,53.9,30.03,1.0,78,31,0.6,17.8,15,40.4722,-78.3586,1,Critical
FLT-006202,2023-02-13 16:42:00,COR-046,Fixed-Wing,Joby Aviation,Class B,Emergency Response,Autumn,Partly Cloudy,Completed,189.5,66.4,103.76,0.5,95,56,1.4,13.0,20,33.8556,-91.4937,1,Critical
FLT-006203,2023-06-20 14:09:00,COR-014,Hybrid VTOL,Joby Aviation,Class C,Retail Package,Summer,Clear,Completed,364.6,90.1,0.5,3.0,90,66,11.4,22.0,8,45.2409,-73.4803,1,Critical
FLT-006204,2021-10-19 12:05:00,COR-016,Single-Rotor,Joby Aviation,Class G,Retail Package,Summer,Clear,Completed,260.0,81.0,13.99,3.0,81,41,22.1,15.3,10,39.3056,-81.8509,1,Critical
FLT-006205,2024-06-17 18:17:00,COR-011,Fixed-Wing,Flytrex,Class E,Food Delivery,Summer,Clear,Aborted,351.9,66.3,21.75,3.0,76,24,9.5,27.0,10,26.9892,-119.8288,1,High
FLT-006206,2023-03-19 13:02:00,COR-006,Multirotor,UPS Flight Forward,Class D,Food Delivery,Autumn,Partly Cloudy,Diverted,44.6,90.2,15.72,2.0,91,57,2.5,8.4,15,45.8528,-106.2909,1,Critical
FLT-006207,2021-04-01 15:00:00,COR-021,Multirotor,Joby Aviation,Class C,Food Delivery,Spring,Light Rain,Delayed,273.4,27.4,22.31,1.5,91,59,1.7,16.6,15,30.6883,-93.9781,1,Critical
FLT-006208,2021-09-30 12:26:00,COR-032,Fixed-Wing,Amazon Prime Air,Class C,Food Delivery,Winter,Overcast,Delayed,343.8,70.0,2.66,3.0,72,37,20.6,23.6,1,32.4187,-86.648,1,Critical
FLT-006209,2024-03-11 12:26:00,COR-046,Multirotor,Zipline,Class D,Industrial Parts,Spring,Partly Cloudy,Completed,94.5,71.2,0.5,1.5,81,50,28.0,28.3,15,33.8497,-95.0335,1,Critical
FLT-006210,2021-11-07 19:35:00,COR-039,Multirotor,UPS Flight Forward,Class C,Emergency Response,Winter,Partly Cloudy,Completed,274.9,71.4,1.76,0.5,95,70,16.9,12.2,2,26.1269,-83.4796,1,Low
FLT-006211,2024-03-09 14:58:00,COR-046,Fixed-Wing,Flytrex,Class E,Medical Supplies,Winter,Strong Wind,Completed,335.2,32.8,8.61,1.5,82,56,3.0,18.1,5,35.9233,-108.1499,1,Critical
FLT-006212,2022-03-08 06:04:00,COR-028,Single-Rotor,Flytrex,Class D,Food Delivery,Summer,Clear,Completed,136.5,44.7,7.18,1.5,91,55,5.2,21.0,8,27.713,-112.9883,1,High
FLT-006213,2021-12-01 07:16:00,COR-029,Multirotor,Joby Aviation,Class E,Emergency Response,Autumn,Clear,Diverted,179.9,61.7,37.29,1.5,79,53,6.8,17.1,10,33.8213,-119.3581,1,Critical
FLT-006214,2023-09-16 08:14:00,COR-050,Multirotor,Skydio,Class E,Retail Package,Spring,Clear,Completed,240.7,87.3,1.57,0.5,75,49,1.6,17.0,5,32.7156,-93.9076,1,Critical
FLT-006215,2023-08-18 11:59:00,COR-022,Multirotor,DroneUp,Class D,Emergency Response,Summer,Strong Wind,Completed,222.1,103.3,10.52,2.5,90,61,3.5,32.2,10,42.0025,-88.2586,1,High
FLT-006216,2024-10-09 21:07:00,COR-036,Fixed-Wing,Skydio,Class E,Medical Supplies,Summer,Clear,Completed,44.5,51.7,56.99,2.0,97,86,15.6,25.9,10,42.6698,-106.0187,1,High
FLT-006217,2021-06-13 20:51:00,COR-033,Multirotor,Wing (Alphabet),Class C,Medical Supplies,Summer,Overcast,Completed,66.5,38.8,12.58,1.0,89,44,18.3,16.3,20,28.3751,-91.9344,1,Critical
FLT-006218,2022-12-03 17:54:00,COR-015,Single-Rotor,DroneUp,Class G,Mail,Spring,Fog,Completed,67.2,81.3,2.56,1.5,95,63,2.4,10.7,10,33.0641,-119.4443,1,Low
FLT-006219,2023-08-19 14:36:00,COR-005,Multirotor,Amazon Prime Air,Class E,Retail Package,Spring,Partly Cloudy,Diverted,127.0,117.3,6.2,2.5,74,37,4.7,22.9,15,33.2138,-117.1346,1,High
FLT-006220,2024-02-18 16:40:00,COR-013,Multirotor,DroneUp,Class D,Mail,Summer,Clear,Completed,121.0,87.1,17.74,0.0,99,64,8.2,20.4,8,28.331,-87.614,1,Critical
FLT-006221,2024-09-23 16:33:00,COR-002,Multirotor,Zipline,Class C,Industrial Parts,Summer,Clear,Completed,304.6,50.0,0.5,1.0,92,40,2.3,15.2,10,42.566,-103.9646,1,Low
FLT-006222,2021-11-15 14:51:00,COR-043,Multirotor,Wing (Alphabet),Class B,Surveillance,Winter,Clear,Aborted,241.9,122.2,62.01,1.5,97,43,23.9,6.3,3,40.559,-89.1046,1,Medium
FLT-006223,2024-05-01 13:14:00,COR-006,Hybrid VTOL,UPS Flight Forward,Class B,Surveillance,Winter,Partly Cloudy,Delayed,312.7,78.7,15.07,2.5,82,61,4.3,-2.6,8,29.1884,-81.2457,1,Critical
FLT-006224,2021-02-15 19:30:00,COR-048,Hybrid VTOL,Matternet,Class C,Retail Package,Autumn,Light Rain,Completed,55.9,49.2,21.92,2.5,89,63,3.4,6.7,2,33.0679,-80.2215,1,Low
FLT-006225,2022-07-12 16:32:00,COR-023,Multirotor,Amazon Prime Air,Class D,Food Delivery,Autumn,Overcast,Delayed,209.5,103.7,12.44,0.5,94,44,26.9,30.1,8,27.3277,-113.5638,1,Critical
FLT-006226,2022-09-08 21:46:00,COR-015,Multirotor,DroneUp,Class C,Industrial Parts,Winter,Clear,Aborted,149.8,47.6,57.03,1.5,89,52,13.4,9.5,15,38.8205,-98.172,1,High
FLT-006227,2023-04-09 07:37:00,COR-006,Multirotor,Joby Aviation,Class D,Industrial Parts,Summer,Fog,Delayed,344.5,52.6,16.01,1.0,78,58,8.6,31.1,15,27.6702,-86.0376,1,Low
FLT-006228,2022-09-08 14:06:00,COR-022,Multirotor,Matternet,Class D,Mail,Winter,Clear,Aborted,291.9,79.5,19.52,1.5,95,48,1.4,21.8,10,46.6906,-84.075,1,High
FLT-006229,2021-10-31 13:54:00,COR-013,Single-Rotor,Zipline,Class D,Surveillance,Summer,Light Rain,Completed,351.6,64.5,35.5,1.5,78,24,1.9,20.8,10,42.175,-83.5509,1,Low
FLT-006230,2022-03-25 13:29:00,COR-013,Fixed-Wing,Zipline,Class E,Mail,Spring,Fog,Completed,47.2,65.7,35.59,1.5,76,56,3.0,14.8,15,33.5852,-110.8198,1,Medium
FLT-006231,2021-11-10 09:44:00,COR-050,Fixed-Wing,Matternet,Class C,Mail,Autumn,Light Rain,Completed,296.7,65.8,0.51,0.5,76,52,3.0,30.5,20,37.7284,-112.5658,1,Critical
FLT-006232,2024-01-16 17:26:00,COR-037,Multirotor,Manna Drone Delivery,Class G,Mail,Summer,Strong Wind,Completed,229.8,87.3,6.0,0.5,95,60,26.2,22.8,20,45.0495,-93.0894,1,High
FLT-006233,2023-03-30 19:36:00,COR-036,Multirotor,Skydio,Class E,Surveillance,Summer,Strong Wind,Completed,335.3,18.5,5.09,0.5,70,32,34.1,16.9,1,37.1902,-85.6868,0,Low
FLT-006234,2022-11-10 15:05:00,COR-009,Multirotor,Matternet,Class E,Emergency Response,Autumn,Clear,Completed,217.6,70.7,0.5,2.5,87,52,6.5,17.8,3,28.839,-106.3622,1,Critical
FLT-006235,2022-05-12 11:39:00,COR-005,Fixed-Wing,Skydio,Class G,Medical Supplies,Autumn,Partly Cloudy,Delayed,229.9,59.2,37.69,0.0,100,68,2.7,19.9,8,33.3315,-116.8694,1,Low
FLT-006236,2023-09-13 08:49:00,COR-004,Hybrid VTOL,Flytrex,Class E,Medical Supplies,Summer,Clear,Completed,49.2,50.0,6.87,1.0,81,61,3.8,21.5,10,43.5492,-86.8794,1,High
FLT-006237,2022-10-05 07:27:00,COR-010,Multirotor,UPS Flight Forward,Class B,Food Delivery,Summer,Strong Wind,Diverted,277.4,49.9,7.67,5.0,83,70,0.3,15.6,10,39.1727,-107.3148,1,Critical
FLT-006238,2023-04-12 19:09:00,COR-031,Multirotor,Amazon Prime Air,Class G,Emergency Response,Autumn,Partly Cloudy,Aborted,131.1,12.3,1.89,0.5,84,65,2.9,35.4,20,39.3159,-113.8482,1,Low
FLT-006239,2023-04-29 21:01:00,COR-008,Single-Rotor,DroneUp,Class E,Mail,Winter,Partly Cloudy,Diverted,37.3,49.0,82.4,0.0,72,21,0.2,30.6,10,44.0701,-114.7615,1,Critical
FLT-006240,2022-11-15 17:07:00,COR-024,Multirotor,Zipline,Class D,Food Delivery,Winter,Overcast,Completed,54.6,90.8,31.5,1.0,99,50,39.2,15.4,5,44.6674,-106.5694,1,Medium
FLT-006241,2022-09-23 13:31:00,COR-026,Multirotor,Matternet,Class B,Industrial Parts,Autumn,Clear,Completed,384.2,81.6,15.27,0.5,72,30,11.7,17.0,3,45.2354,-92.9588,1,Low
FLT-006242,2023-10-05 18:37:00,COR-011,Multirotor,DroneUp,Class G,Surveillance,Spring,Partly Cloudy,Completed,158.0,61.2,26.61,1.5,100,87,13.5,26.8,10,27.0867,-104.4383,1,High
FLT-006243,2022-03-15 18:27:00,COR-006,Fixed-Wing,Joby Aviation,Class E,Medical Supplies,Winter,Clear,Aborted,351.2,36.8,27.02,1.0,88,43,1.0,12.8,20,36.9708,-120.9876,1,Critical
FLT-006244,2022-04-27 15:15:00,COR-045,Multirotor,Wing (Alphabet),Class E,Retail Package,Summer,Partly Cloudy,Completed,385.1,81.4,19.25,1.0,78,61,7.4,16.4,10,41.2912,-117.2515,1,Medium
FLT-006245,2024-06-04 11:21:00,COR-033,Multirotor,UPS Flight Forward,Class C,Surveillance,Winter,Fog,Completed,379.0,91.2,3.44,5.0,96,65,6.8,21.7,3,41.6524,-107.7653,1,Medium
FLT-006246,2021-11-23 16:37:00,COR-027,Multirotor,Wing (Alphabet),Class D,Emergency Response,Spring,Strong Wind,Delayed,356.2,85.7,22.93,1.0,87,57,21.7,17.9,2,38.3478,-89.6745,1,Critical
FLT-006247,2023-02-11 08:06:00,COR-045,Multirotor,Skydio,Class D,Medical Supplies,Spring,Clear,Diverted,361.1,45.6,15.18,2.0,70,31,18.1,5.2,15,28.6693,-117.1728,1,Critical
FLT-006248,2021-06-18 08:50:00,COR-014,Fixed-Wing,DroneUp,Class E,Industrial Parts,Winter,Partly Cloudy,Delayed,136.9,47.7,23.18,3.0,86,47,6.4,6.5,15,42.5433,-94.5278,1,Critical
FLT-006249,2021-01-18 10:34:00,COR-024,Multirotor,UPS Flight Forward,Class C,Surveillance,Winter,Clear,Completed,86.0,98.1,14.11,3.0,91,66,15.6,20.2,10,40.8424,-116.1256,1,Critical
FLT-006250,2023-05-28 21:57:00,COR-034,Multirotor,Matternet,Class D,Medical Supplies,Winter,Overcast,Completed,266.5,40.8,56.36,1.5,81,70,1.1,17.0,15,26.895,-111.6308,1,Low
FLT-006251,2021-07-09 10:03:00,COR-023,Hybrid VTOL,Wing (Alphabet),Class E,Mail,Summer,Clear,Completed,210.6,74.6,17.75,5.0,92,60,3.5,15.5,5,35.2038,-113.5628,1,High
FLT-006252,2021-01-05 21:11:00,COR-027,Multirotor,Matternet,Class D,Medical Supplies,Winter,Clear,Completed,66.5,29.4,15.35,2.0,87,44,2.2,6.2,10,28.8275,-118.7058,1,Low
FLT-006253,2021-03-08 10:18:00,COR-008,Multirotor,Joby Aviation,Class E,Emergency Response,Winter,Partly Cloudy,Completed,280.7,59.0,33.3,1.5,71,32,15.5,15.8,10,32.4245,-89.1048,1,High
FLT-006254,2023-01-22 17:42:00,COR-014,Fixed-Wing,Matternet,Class D,Emergency Response,Autumn,Clear,Completed,238.3,76.7,8.58,2.0,93,56,25.8,16.3,3,25.3978,-99.2932,1,Low
FLT-006255,2024-03-17 08:02:00,COR-008,Multirotor,Amazon Prime Air,Class B,Surveillance,Spring,Partly Cloudy,Completed,349.3,64.4,6.83,1.0,76,62,11.6,30.1,20,33.8073,-81.2784,1,Low
FLT-006256,2021-12-05 15:21:00,COR-036,Multirotor,Manna Drone Delivery,Class D,Surveillance,Winter,Clear,Completed,255.4,75.5,12.59,1.5,73,29,13.1,15.5,15,37.0973,-117.1543,1,High
FLT-006257,2021-07-24 07:37:00,COR-040,Multirotor,UPS Flight Forward,Class G,Surveillance,Autumn,Partly Cloudy,Completed,242.4,40.5,15.81,1.5,92,74,10.7,17.9,20,38.6308,-114.9081,1,Low
FLT-006258,2021-06-18 07:39:00,COR-021,Fixed-Wing,Zipline,Class E,Food Delivery,Spring,Partly Cloudy,Delayed,193.1,48.6,4.48,1.0,98,51,10.7,15.8,3,39.5968,-106.9836,1,Critical
FLT-006259,2021-01-01 12:50:00,COR-029,Multirotor,Zipline,Class D,Medical Supplies,Summer,Light Rain,Completed,201.2,74.6,20.64,2.5,73,45,2.9,10.7,10,43.3984,-84.4726,1,Low
FLT-006260,2021-12-15 18:52:00,COR-022,Fixed-Wing,Skydio,Class D,Food Delivery,Spring,Partly Cloudy,Completed,383.1,78.9,29.18,1.0,90,40,0.2,18.1,15,29.7402,-107.0178,1,Critical
FLT-006261,2023-10-02 09:17:00,COR-040,Hybrid VTOL,Flytrex,Class E,Emergency Response,Spring,Clear,Diverted,81.2,69.4,15.5,2.5,96,80,2.6,16.5,15,27.6506,-101.9875,1,Critical
FLT-006262,2024-04-30 15:39:00,COR-013,Multirotor,Amazon Prime Air,Class E,Mail,Autumn,Strong Wind,Completed,195.1,83.9,13.32,0.5,80,45,4.6,20.3,10,43.7338,-107.2214,1,Critical
FLT-006263,2023-12-14 08:53:00,COR-024,Multirotor,DroneUp,Class E,Surveillance,Spring,Clear,Aborted,272.7,31.9,6.28,1.0,99,76,6.1,30.8,1,28.4455,-118.069,1,High
FLT-006264,2024-06-08 15:08:00,COR-021,Multirotor,Matternet,Class C,Mail,Summer,Clear,Completed,190.2,55.7,43.26,2.5,100,59,15.3,19.0,10,46.4447,-75.9678,1,Critical
FLT-006265,2021-05-14 20:38:00,COR-045,Multirotor,Flytrex,Class E,Retail Package,Spring,Light Rain,Completed,134.8,101.5,25.28,1.0,93,45,0.2,16.9,8,43.5358,-95.1216,1,Critical
FLT-006266,2022-06-17 11:41:00,COR-010,Hybrid VTOL,Skydio,Class G,Mail,Spring,Clear,Completed,136.3,90.7,11.78,2.5,96,57,10.4,23.0,2,36.0193,-83.3962,1,Medium
FLT-006267,2024-12-04 09:31:00,COR-009,Multirotor,UPS Flight Forward,Class D,Mail,Winter,Partly Cloudy,Completed,116.5,77.7,19.37,2.5,96,77,4.2,17.4,5,46.5913,-89.7405,1,Critical
FLT-006268,2024-05-27 13:44:00,COR-038,Multirotor,Matternet,Class D,Industrial Parts,Summer,Fog,Completed,157.2,61.9,7.39,1.0,73,62,2.4,27.7,15,27.1423,-96.8015,1,High
FLT-006269,2022-08-05 07:25:00,COR-034,Hybrid VTOL,Wing (Alphabet),Class B,Industrial Parts,Spring,Light Rain,Completed,352.5,85.7,1.11,0.5,96,49,4.0,16.9,20,31.6674,-117.6058,1,Critical
FLT-006270,2022-11-25 11:44:00,COR-001,Multirotor,Wing (Alphabet),Class G,Industrial Parts,Spring,Overcast,Completed,216.9,73.6,4.11,0.5,92,78,5.5,7.4,8,39.0409,-90.5061,1,Critical
FLT-006271,2023-08-27 20:22:00,COR-006,Multirotor,Skydio,Class E,Mail,Summer,Partly Cloudy,Completed,118.9,34.7,1.49,2.5,97,82,22.8,24.5,3,32.7002,-114.3869,1,Medium
FLT-006272,2023-11-09 15:18:00,COR-050,Single-Rotor,Zipline,Class B,Medical Supplies,Summer,Light Rain,Completed,172.3,84.9,12.77,2.5,99,62,3.5,9.0,20,45.4242,-101.6952,1,Critical
FLT-006273,2024-08-31 18:26:00,COR-033,Hybrid VTOL,Joby Aviation,Class D,Mail,Autumn,Clear,Completed,69.2,47.7,17.51,1.0,84,60,9.0,32.0,2,26.4438,-91.1735,1,Medium
FLT-006274,2022-04-27 15:42:00,COR-042,Multirotor,UPS Flight Forward,Class D,Food Delivery,Summer,Strong Wind,Completed,364.5,80.2,8.62,0.5,71,33,16.0,12.3,8,37.0871,-83.6708,1,Critical
FLT-006275,2022-10-31 12:15:00,COR-009,Multirotor,Flytrex,Class D,Food Delivery,Spring,Clear,Completed,181.0,32.7,13.6,0.5,71,32,31.4,12.4,5,37.9991,-88.4328,1,Critical
FLT-006276,2023-08-03 10:45:00,COR-009,Multirotor,Manna Drone Delivery,Class C,Surveillance,Summer,Partly Cloudy,Aborted,392.7,97.0,1.61,1.0,78,25,0.4,29.9,5,39.36,-89.0949,1,High
FLT-006277,2021-11-14 07:05:00,COR-013,Fixed-Wing,Manna Drone Delivery,Class G,Surveillance,Spring,Clear,Completed,158.6,59.5,26.45,5.0,95,42,18.0,28.4,10,30.6247,-114.6969,1,Low
FLT-006278,2021-05-01 09:09:00,COR-010,Multirotor,Wing (Alphabet),Class B,Industrial Parts,Winter,Fog,Completed,339.5,42.8,0.6,0.5,82,42,3.4,24.2,2,33.0205,-105.0397,1,Medium
FLT-006279,2021-08-09 20:08:00,COR-039,Fixed-Wing,Flytrex,Class B,Retail Package,Autumn,Fog,Completed,124.9,51.2,18.11,0.5,84,44,21.9,27.4,8,43.561,-119.8973,1,High
FLT-006280,2021-11-02 08:18:00,COR-021,Multirotor,Joby Aviation,Class E,Industrial Parts,Summer,Clear,Completed,58.2,58.3,10.22,2.5,98,54,1.9,11.8,1,29.2887,-86.7456,1,Critical
FLT-006281,2022-11-13 16:37:00,COR-030,Multirotor,Manna Drone Delivery,Class B,Surveillance,Winter,Strong Wind,Completed,41.7,64.9,3.66,2.0,93,58,13.3,26.6,8,43.1911,-75.3233,1,Critical
FLT-006282,2022-05-05 21:27:00,COR-023,Multirotor,DroneUp,Class G,Surveillance,Spring,Overcast,Completed,254.3,91.4,13.33,1.5,88,70,16.1,13.0,10,37.3784,-109.0586,1,Low
FLT-006283,2023-04-20 09:59:00,COR-013,Multirotor,Wing (Alphabet),Class G,Mail,Spring,Fog,Completed,145.3,66.4,27.33,1.5,76,60,8.8,13.1,15,41.7681,-117.7029,1,Medium
FLT-006284,2024-08-12 15:59:00,COR-026,Multirotor,Flytrex,Class C,Food Delivery,Summer,Overcast,Diverted,194.1,21.6,9.61,2.0,86,64,5.1,17.7,10,40.6994,-98.6971,1,Medium
FLT-006285,2024-12-23 12:57:00,COR-001,Fixed-Wing,Matternet,Class G,Medical Supplies,Spring,Strong Wind,Diverted,332.9,40.4,8.25,2.0,85,56,2.1,5.1,3,29.5653,-80.0218,1,Medium
FLT-006286,2023-08-28 07:23:00,COR-038,Multirotor,Flytrex,Class E,Food Delivery,Summer,Clear,Completed,121.8,120.2,2.77,1.5,73,36,1.3,25.2,10,37.5139,-94.9533,1,High
FLT-006287,2021-11-17 18:12:00,COR-044,Fixed-Wing,Manna Drone Delivery,Class E,Retail Package,Winter,Clear,Completed,144.2,67.7,16.25,1.0,73,34,16.9,23.2,5,44.0899,-119.7079,1,Critical
FLT-006288,2022-12-08 08:03:00,COR-015,Multirotor,Amazon Prime Air,Class B,Surveillance,Winter,Overcast,Completed,342.8,84.0,31.69,2.5,77,27,0.7,20.6,10,34.5066,-74.2607,1,High
FLT-006289,2021-03-06 14:24:00,COR-025,Hybrid VTOL,UPS Flight Forward,Class E,Retail Package,Autumn,Partly Cloudy,Completed,212.3,58.8,14.83,0.5,99,63,10.5,16.6,5,46.265,-81.3962,1,Critical
FLT-006290,2022-01-18 21:29:00,COR-041,Hybrid VTOL,Amazon Prime Air,Class D,Surveillance,Spring,Light Rain,Diverted,336.2,44.9,3.25,1.5,89,50,0.4,15.7,5,34.9487,-115.5519,1,High
FLT-006291,2024-09-10 18:50:00,COR-011,Hybrid VTOL,Manna Drone Delivery,Class E,Mail,Autumn,Partly Cloudy,Diverted,168.6,55.4,19.48,2.0,80,30,7.4,22.2,15,28.1413,-76.8319,1,High
FLT-006292,2024-12-23 16:28:00,COR-003,Hybrid VTOL,Skydio,Class G,Emergency Response,Autumn,Fog,Aborted,177.4,67.6,0.55,2.0,78,45,1.8,17.0,10,33.5676,-99.9163,1,Low
FLT-006293,2021-09-30 16:47:00,COR-043,Multirotor,Flytrex,Class C,Emergency Response,Autumn,Partly Cloudy,Completed,91.8,55.8,32.77,2.0,99,60,12.6,9.7,15,45.9375,-103.777,1,Critical
FLT-006294,2024-12-19 19:42:00,COR-005,Single-Rotor,Flytrex,Class E,Medical Supplies,Spring,Light Rain,Completed,369.0,103.4,45.8,2.0,95,85,3.4,16.0,10,32.0339,-99.4084,1,Critical
FLT-006295,2022-10-07 11:00:00,COR-024,Multirotor,Manna Drone Delivery,Class E,Emergency Response,Spring,Light Rain,Completed,361.8,52.7,16.36,3.0,92,59,5.2,21.9,8,44.0982,-81.106,1,Low
FLT-006296,2021-12-03 14:26:00,COR-017,Fixed-Wing,UPS Flight Forward,Class G,Emergency Response,Summer,Clear,Completed,394.2,43.9,38.43,1.0,83,54,17.1,7.0,10,44.3875,-89.6855,1,High
FLT-006297,2021-07-10 21:56:00,COR-020,Multirotor,Wing (Alphabet),Class D,Retail Package,Winter,Partly Cloudy,Completed,178.9,81.2,1.59,2.0,79,62,11.1,26.9,15,32.7041,-119.0968,1,High
FLT-006298,2022-11-17 10:02:00,COR-021,Single-Rotor,Zipline,Class D,Surveillance,Summer,Clear,Completed,332.9,83.6,4.67,2.0,96,70,15.4,28.1,3,26.8317,-75.0774,1,Critical
FLT-006299,2021-10-15 13:32:00,COR-034,Fixed-Wing,Matternet,Class C,Mail,Spring,Partly Cloudy,Aborted,183.5,65.6,6.87,1.5,85,45,14.3,31.3,20,40.9403,-114.7586,1,Low
FLT-006300,2024-05-21 21:17:00,COR-010,Multirotor,Manna Drone Delivery,Class E,Retail Package,Spring,Overcast,Completed,198.1,53.0,26.7,3.0,83,70,26.5,15.5,10,31.8533,-85.4672,1,Critical
FLT-006301,2022-02-19 11:26:00,COR-044,Hybrid VTOL,Flytrex,Class G,Medical Supplies,Autumn,Light Rain,Delayed,337.1,27.0,11.92,2.0,90,47,18.2,15.8,10,42.2243,-90.8293,1,Critical
FLT-006302,2021-03-20 06:40:00,COR-019,Multirotor,UPS Flight Forward,Class E,Industrial Parts,Spring,Overcast,Completed,95.6,89.4,7.71,1.5,93,51,15.8,6.1,20,34.7384,-112.8111,1,High
FLT-006303,2023-01-09 16:51:00,COR-007,Hybrid VTOL,Joby Aviation,Class D,Retail Package,Summer,Strong Wind,Completed,111.5,82.4,3.1,2.5,89,51,0.8,5.6,8,35.6759,-113.6341,1,High
FLT-006304,2024-06-13 17:21:00,COR-016,Hybrid VTOL,Wing (Alphabet),Class D,Food Delivery,Winter,Clear,Completed,146.4,56.2,29.95,1.5,99,71,1.5,13.8,8,42.114,-79.3539,1,Medium
